AutoNum,TagID_Hex,Time_in_ana,Time_out_anac,Weight,Length,Scales,Fins,Eyes,Ad_Clip,Time_out_surgery,Bleeding,Time_recovered,Surgeon,Data_Rec,Rel_group,HT_Temp,HT_DO,SB_Temp,SB_DO,Notes,DateTagged,Tag_Start_Date,FishID,TagID_Decimal,Fish_Type,CommonName,SpeciesName,Origin,StudyID,days_starved,Raceway,Length_Type,Knockout_conc,SurBath_conc,DNA,Tag_placement,Num_sutures,Suture_knot,SutureID,Tag_Weight,Sex,Life_Stage,Rel_loc,Rel_Lat,Rel_Lon,Rel_rkm,Rel_datetime,Tag_status_at_Rel,Last_detect_ref_rec,Manufacturer,TagModel,TagSN,PRI_nominal,PRI_estimate,WarrantyLife,CWT_code,PIT_code,Release Notes,TimeStamp
300,B237,1/0/00,1/0/00,147.04,238,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,HOR_20240321,11.4,10.16,14.1,10.77,9,3/20/24,3/20/24,SJSH2024-209,45623,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Head_of_Old_River_Rel,37.807889,-121.329472,156,3/21/24,On,,ATS,SS400,,5,5,159,,900067000206269,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/20/24
301,B129,1/0/00,1/0/00,120.9,237,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,HOR_20240321,11.4,10.16,14.1,10.77,,3/20/24,3/20/24,SJSH2024-210,45353,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Head_of_Old_River_Rel,37.807889,-121.329472,156,3/21/24,On,,ATS,SS400,,5,5,159,,900067000206151,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/20/24
302,AFD2,1/0/00,1/0/00,140.5,243,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,HOR_20240321,11.4,10.16,14.1,10.77,,3/20/24,3/20/24,SJSH2024-211,45010,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Head_of_Old_River_Rel,37.807889,-121.329472,156,3/21/24,On,,ATS,SS400,,5,5,159,,900 067000205938,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/20/24
303,B115,1/0/00,1/0/00,89.12,205,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,HOR_20240321,11.4,10.16,14.1,10.77,,3/20/24,3/20/24,SJSH2024-212,45333,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Head_of_Old_River_Rel,37.807889,-121.329472,156,3/21/24,On,,ATS,SS400,,5,5,159,,900067000206343,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/20/24
304,B245,1/0/00,1/0/00,172.33,254,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,HOR_20240321,11.4,10.16,14.1,10.77,,3/20/24,3/20/24,SJSH2024-213,45637,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Head_of_Old_River_Rel,37.807889,-121.329472,156,3/21/24,On,,ATS,SS400,,5,5,159,,900067000206226,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/20/24
10,B0D4,1/0/00,1/0/00,125.15,244,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,Dos_Reis_20240320,11.7,7.99,11.1,10.77,,3/19/24,3/19/24,SJSH2024-008,45268,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,75,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,Dos_Reis_Rel,37.83051,-121.311189,151.9,3/20/24,On,,ATS,SS400,,5,5,159,,900 067000205510,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/19/24
527,570D,1/0/00,1/0/00,99.2,226,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,DF_20240322,11.4,11.21,13.2,10.77,,3/21/24,3/21/24,SJSH2024-383,22285,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,DurhamFerry_Rel,37.687803,-121.262194,183.58,3/22/24,On,,ATS,SS400,,5,5,159,,900 067000206119,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
528,57BC,1/0/00,1/0/00,42.74,162,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,DF_20240322,11.4,11.21,13.2,10.77,,3/21/24,3/21/24,SJSH2024-384,22460,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,DurhamFerry_Rel,37.687803,-121.262194,183.58,3/22/24,On,,ATS,SS400,,5,5,159,,900067000205948,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
529,AE22,1/0/00,1/0/00,120.2,226,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,DF_20240322,11.4,11.21,13.2,10.77,,3/21/24,3/21/24,SJSH2024-385,44578,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,DurhamFerry_Rel,37.687803,-121.262194,183.58,3/22/24,On,,ATS,SS400,,5,5,159,,900 067000205987,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
530,574C,1/0/00,1/0/00,138.95,240,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,DF_20240322,11.4,11.21,13.2,10.77,,3/21/24,3/21/24,SJSH2024-386,22348,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,DurhamFerry_Rel,37.687803,-121.262194,183.58,3/22/24,On,,ATS,SS400,,5,5,159,,900067000205982,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
531,AD71,1/0/00,1/0/00,131.52,239,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,DF_20240322,11.4,11.21,13.2,10.77,,3/21/24,3/21/24,SJSH2024-387,44401,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,DurhamFerry_Rel,37.687803,-121.262194,183.58,3/22/24,On,,ATS,SS400,,5,5,159,,900067000206088,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
532,AE11,1/0/00,1/0/00,131.3,239,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,DF_20240322,11.4,11.21,13.2,10.77,,3/21/24,3/21/24,SJSH2024-388,44561,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,DurhamFerry_Rel,37.687803,-121.262194,183.58,3/22/24,On,,ATS,SS400,,5,5,159,,900 067000206356,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/21/24
333,AEBF,1/0/00,1/0/00,47.2,165,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,DF_20240321,11.4,10.16,14.1,10.77,NEW DRUGS,3/20/24,3/20/24,SJSH2024-214,44735,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,DurhamFerry_Rel,37.687803,-121.262194,183.58,3/21/24,On,,ATS,SS400,,5,5,159,,900067000205978,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/20/24
334,AF57,1/0/00,1/0/00,45.3,164,G,G,G,Y,1/0/00,0,1/0/00,BPB,CL,DF_20240321,11.4,10.16,14.1,10.77,,3/20/24,3/20/24,SJSH2024-215,44887,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,DurhamFerry_Rel,37.687803,-121.262194,183.58,3/21/24,On,,ATS,SS400,,5,5,159,,900 067000206005,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/20/24
335,AF13,1/0/00,1/0/00,154.29,247,G,G,G,Y,1/0/00,0,1/0/00,BL,JF,DF_20240321,11.4,10.16,14.1,10.77,,3/20/24,3/20/24,SJSH2024-216,44819,Mokelumne_Steelhead,Steelhead,Onchorynchus mykiss,Hatchery,SJ_Steelhead_2024,,R,FL,80,30,N,TP,2,1X3,PDO 4-0,1,I,yearling,DurhamFerry_Rel,37.687803,-121.262194,183.58,3/21/24,On,,ATS,SS400,,5,5,159,,900067000206348,"Fish transported from Mokelumne River hatchery to release locations in coolers with aerators. No more than 13 fish per cooler, drive time approximately 1 hour to each release site. No tempering needed at release site, fish released into San Joaquin River at Durham Ferry at least 1 hour after crepuscular period. Head of Old River and Dos Reis release groups released near high tide so that following water movement will push the fish downstream.",3/20/24
